order id,order date,ship mode,customer id,customer name,origin channel,city,state,postal code,region,arrival scan date,on truck scan date,ready to ship date,pickup date,order_date_day,arrival_scan_day,on_truck_scan_day,ready_to_ship_day,pickup_day
CA-2020-118017,2020-12-03,Second Class,LC-16870,Lena Cacioppo,Email,Thornton,Colorado,80229,West,,2020-12-09,,,Thursday,,Wednesday,,
CA-2019-148684,2019-12-25,Standard Class,TS-21655,Trudy Schmidt,Email,Fayetteville,Arkansas,72701,South,2020-01-06,2020-01-03,,,Wednesday,Monday,Friday,,
CA-2020-128363,2020-08-13,Standard Class,DC-12850,Dan Campbell,Email,Memphis,Tennessee,38109,South,,2020-08-19,,,Thursday,,Wednesday,,
CA-2020-165323,2020-06-17,Standard Class,SR-20740,Steven Roelle,Facebook,New York City,New York,10024,East,,2020-06-24,,,Wednesday,,Wednesday,,
CA-2020-139822,2020-09-15,Standard Class,Dp-13240,Dean percer,Facebook,Waterbury,Connecticut,6708,East,,2020-09-23,,,Tuesday,,Wednesday,,
CA-2020-120404,2020-11-20,Second Class,KH-16330,Katharine Harms,Sales,New York City,New York,10035,East,,2020-11-25,2020-11-24,2020-11-25,Friday,,Wednesday,Tuesday,Wednesday
US-2018-126753,2018-08-16,Standard Class,SP-20860,Sung Pak,Sales,Philadelphia,Pennsylvania,19134,East,,,,,Thursday,,,,
US-2019-117793,2019-08-23,Standard Class,MA-17560,Matt Abelman,Facebook,Sheboygan,Wisconsin,53081,Central,,2019-08-30,,,Friday,,Friday,,
CA-2019-133872,2019-06-14,First Class,VM-21835,Vivian Mathis,Email,Boca Raton,Florida,33433,South,,2019-06-17,,,Friday,,Monday,,
US-2020-105998,2020-11-03,First Class,CR-12580,Clay Rozendal,Facebook,San Diego,California,92037,West,,2020-11-06,2020-11-05,2020-11-06,Tuesday,,Friday,Thursday,Friday
CA-2018-110870,2018-12-12,First Class,KD-16270,Karen Daniels,Email,Los Angeles,California,90032,West,,,,,Wednesday,,,,
CA-2020-120168,2020-05-25,First Class,TB-21625,Trudy Brown,Email,New York City,New York,10009,East,,2020-05-26,,,Monday,,Tuesday,,
CA-2018-132465,2018-09-11,Second Class,DM-13525,Don Miller,Sales,New York City,New York,10035,East,,,,,Tuesday,,,,
CA-2019-166373,2019-10-21,Standard Class,JF-15565,Jill Fjeld,Email,San Antonio,Texas,78207,Central,,2019-10-28,,,Monday,,Monday,,
CA-2020-121489,2020-08-21,Second Class,CM-11815,Candace McMahon,Sales,Seattle,Washington,98115,West,,2020-08-26,,,Friday,,Wednesday,,
US-2020-133081,2020-03-11,Standard Class,PV-18985,Paul Van Hugh,Facebook,Cambridge,Massachusetts,2138,East,,2020-03-18,,,Wednesday,,Wednesday,,
US-2018-160563,2018-10-20,Standard Class,NS-18640,Noel Staavos,Sales,San Francisco,California,94109,West,,,,,Saturday,,,,
CA-2018-106187,2018-06-23,Standard Class,RF-19345,Randy Ferguson,Sales,East Point,Georgia,30344,South,,,,,Saturday,,,,
CA-2020-133046,2020-07-27,Second Class,DK-13375,Dennis Kane,Email,Seattle,Washington,98115,West,,2020-08-05,,,Monday,,Wednesday,,
CA-2019-169663,2019-03-10,First Class,RH-19510,Rick Huthwaite,Facebook,Los Angeles,California,90045,West,,2019-03-15,,,Sunday,,Friday,,
CA-2018-137064,2018-02-06,Standard Class,TS-21655,Trudy Schmidt,Email,Houston,Texas,77070,Central,,,,,Tuesday,,,,
CA-2017-127866,2017-07-20,First Class,JD-15895,Jonathan Doherty,Sales,Riverside,California,92503,West,,,,,Thursday,,,,
US-2020-143770,2020-03-20,Standard Class,RD-19720,Roger Demir,Email,Middletown,Connecticut,6457,East,,2020-03-25,,,Friday,,Wednesday,,
CA-2019-103464,2019-11-18,Standard Class,PG-18820,Patrick Gardner,Email,San Diego,California,92105,West,,2019-11-25,,,Monday,,Monday,,
CA-2019-120803,2019-03-09,Standard Class,RB-19465,Rick Bensley,Facebook,Milford,Connecticut,6460,East,,2019-03-18,,,Saturday,,Monday,,
CA-2020-107174,2020-11-06,Standard Class,AB-10060,Adam Bellavance,Facebook,Seattle,Washington,98105,West,,2020-11-16,2020-11-13,2020-11-16,Friday,,Monday,Friday,Monday
CA-2020-149699,2020-12-22,First Class,CM-12115,Chad McGuire,Email,Los Angeles,California,90008,West,,2020-12-24,,,Tuesday,,Thursday,,
CA-2020-102736,2020-09-05,Standard Class,LP-17095,Liz Preis,Email,Knoxville,Tennessee,37918,South,,2020-09-14,,,Saturday,,Monday,,
CA-2019-123050,2019-04-04,Second Class,BC-11125,Becky Castell,Facebook,Troy,New York,12180,East,,2019-04-10,,,Thursday,,Wednesday,,
CA-2017-109855,2017-09-01,Standard Class,LH-16900,Lena Hernandez,Email,New York City,New York,10009,East,,,,,Friday,,,,
CA-2020-152310,2020-08-12,Standard Class,DK-12895,Dana Kaydos,Email,Seattle,Washington,98103,West,,2020-08-21,,,Wednesday,,Friday,,
CA-2018-154284,2018-12-21,Second Class,SZ-20035,Sam Zeldin,Facebook,Saint Charles,Illinois,60174,Central,,,,,Friday,,,,
CA-2017-156244,2017-08-12,Standard Class,DH-13675,Duane Huffman,Facebook,Miami,Florida,33180,South,,,,,Saturday,,,,
CA-2019-166380,2019-05-30,Standard Class,EB-13750,Edward Becker,Sales,Arlington,Virginia,22204,South,,2019-06-05,,,Thursday,,Wednesday,,
US-2020-167318,2020-07-26,Standard Class,GZ-14545,George Zrebassa,Sales,Los Angeles,California,90036,West,,2020-08-05,,,Sunday,,Wednesday,,
CA-2020-113572,2020-11-07,Standard Class,FP-14320,Frank Preis,Email,New York City,New York,10024,East,,2020-11-16,,,Saturday,,Monday,,
CA-2017-153087,2017-12-27,Standard Class,TC-20980,Tamara Chand,Sales,Decatur,Alabama,35601,South,,,,,Wednesday,,,,
CA-2017-110555,2017-04-11,Standard Class,MM-18055,Michelle Moray,Email,Great Falls,Montana,59405,West,,,,,Tuesday,,,,
CA-2019-145135,2019-11-26,First Class,CD-12790,Cynthia Delaney,Facebook,Shelton,Connecticut,6484,East,,2019-11-29,,,Tuesday,,Friday,,
CA-2020-140480,2020-07-08,Standard Class,HE-14800,Harold Engle,Sales,Newark,Delaware,19711,East,,2020-07-15,,,Wednesday,,Wednesday,,
CA-2019-147109,2019-12-17,Standard Class,AH-10075,Adam Hart,Sales,Arlington,Texas,76017,Central,,2019-12-24,,,Tuesday,,Tuesday,,
CA-2020-118199,2020-05-09,First Class,LB-16795,Laurel Beltran,Facebook,Seattle,Washington,98105,West,,2020-05-13,,,Saturday,,Wednesday,,
CA-2020-150091,2020-10-12,Standard Class,NP-18670,Nora Paige,Email,Lakewood,New Jersey,8701,East,,2020-10-19,,,Monday,,Monday,,
US-2020-132220,2020-11-12,Standard Class,DJ-13510,Don Jones,Sales,Tempe,Arizona,85281,West,,2020-11-18,2020-11-16,2020-11-18,Thursday,,Wednesday,Monday,Wednesday
CA-2018-112823,2018-12-10,Standard Class,RA-19945,Ryan Akin,Email,Cleveland,Ohio,44105,East,,,,,Monday,,,,
CA-2018-144043,2018-05-10,Standard Class,AB-10165,Alan Barnes,Email,Louisville,Colorado,80027,West,,,,,Thursday,,,,
US-2020-132031,2020-04-23,Standard Class,PN-18775,Parhena Norris,Facebook,Clarksville,Tennessee,37042,South,,2020-04-29,,,Thursday,,Wednesday,,
CA-2019-143154,2019-12-02,Standard Class,AS-10225,Alan Schoenberger,Sales,Longmont,Colorado,80501,West,2019-12-16,2019-12-11,,,Monday,Monday,Wednesday,,
CA-2017-169061,2017-03-05,Second Class,AB-10150,Aimee Bixby,Email,Yonkers,New York,10701,East,,,,,Sunday,,,,
CA-2019-130400,2019-03-08,Standard Class,SJ-20125,Sanjit Jacobs,Facebook,Dallas,Texas,75217,Central,,2019-03-13,,,Friday,,Wednesday,,
CA-2018-135853,2018-12-11,First Class,CA-12775,Cynthia Arntzen,Email,Detroit,Michigan,48205,Central,,,,,Tuesday,,,,
CA-2020-161172,2020-03-16,First Class,SP-20920,Susan Pistek,Email,Columbus,Ohio,43229,East,,2020-03-16,,,Monday,,Monday,,
US-2017-163146,2017-05-16,Standard Class,CC-12475,Cindy Chapman,Email,San Francisco,California,94122,West,,,,,Tuesday,,,,
CA-2017-137575,2017-08-06,Standard Class,TB-21625,Trudy Brown,Email,New York City,New York,10035,East,,,,,Sunday,,,,
CA-2018-149566,2018-12-05,Standard Class,GB-14530,George Bell,Sales,Los Angeles,California,90049,West,,,,,Wednesday,,,,
US-2020-102904,2020-11-13,Standard Class,CB-12025,Cassandra Brandow,Email,Decatur,Alabama,35601,South,,2020-11-23,2020-11-20,2020-11-23,Friday,,Monday,Friday,Monday
CA-2018-117884,2018-03-22,First Class,DC-13285,Debra Catini,Email,Plantation,Florida,33317,South,,,,,Thursday,,,,
CA-2017-130673,2017-05-20,Second Class,MC-17590,Matt Collister,Sales,San Marcos,Texas,78666,Central,,,,,Saturday,,,,
CA-2020-162015,2020-07-11,Standard Class,KB-16240,Karen Bern,Sales,Los Angeles,California,90049,West,,2020-07-15,,,Saturday,,Wednesday,,
CA-2020-159667,2020-11-09,Standard Class,PM-19135,Peter McVee,Facebook,Jacksonville,Florida,32216,South,,2020-11-16,2020-11-13,2020-11-16,Monday,,Monday,Friday,Monday
US-2019-116365,2019-01-03,Standard Class,CA-12310,Christine Abelman,Sales,San Antonio,Texas,78207,Central,,2019-01-09,,,Thursday,,Wednesday,,
CA-2020-162936,2020-08-18,Standard Class,CM-12160,Charles McCrossin,Email,New Bedford,Massachusetts,2740,East,,2020-08-26,,,Tuesday,,Wednesday,,
CA-2020-123624,2020-11-13,Second Class,SE-20110,Sanjit Engle,Email,Oxnard,California,93030,West,,2020-11-18,2020-11-17,2020-11-18,Friday,,Wednesday,Tuesday,Wednesday
CA-2019-138233,2019-11-09,Standard Class,PF-19165,Philip Fox,Email,Oakland,California,94601,West,,2019-11-13,,,Saturday,,Wednesday,,
CA-2018-136147,2018-11-13,Standard Class,FM-14380,Fred McMath,Email,Miami,Florida,33178,South,,,,,Tuesday,,,,
CA-2018-164084,2018-09-07,Standard Class,AG-10525,Andy Gerbode,Sales,New York City,New York,10011,East,,,,,Friday,,,,
CA-2020-118346,2020-07-23,First Class,PO-19180,Philisse Overcash,Facebook,Kenosha,Wisconsin,53142,Central,,2020-07-24,,,Thursday,,Friday,,
CA-2017-142769,2017-09-13,First Class,RP-19390,Resi Pölking,Email,Seattle,Washington,98103,West,,,,,Wednesday,,,,
CA-2019-112739,2019-09-02,Second Class,RD-19810,Ross DeVincentis,Facebook,Houston,Texas,77070,Central,,2019-09-11,,,Monday,,Wednesday,,
CA-2017-133634,2017-11-05,Standard Class,SR-20740,Steven Roelle,Facebook,Arlington,Virginia,22204,South,,,,,Sunday,,,,
CA-2019-155446,2019-12-16,Standard Class,TN-21040,Tanja Norvell,Facebook,San Diego,California,92024,West,,2019-12-24,,,Monday,,Tuesday,,
CA-2019-136770,2019-08-14,Standard Class,SP-20650,Stephanie Phelps,Sales,Akron,Ohio,44312,East,,2019-08-21,,,Wednesday,,Wednesday,,
CA-2019-118311,2019-10-24,Standard Class,ED-13885,Emily Ducich,Facebook,San Francisco,California,94110,West,2019-11-04,2019-10-30,,,Thursday,Monday,Wednesday,,
CA-2018-103870,2018-12-27,Standard Class,SP-20860,Sung Pak,Sales,Murfreesboro,Tennessee,37130,South,,,,,Thursday,,,,
CA-2020-116988,2020-06-27,Second Class,PW-19030,Pauline Webber,Sales,Seattle,Washington,98105,West,,2020-07-03,,,Saturday,,Friday,,
US-2018-144771,2018-10-02,First Class,CK-12205,Chloris Kastensmidt,Email,Hillsboro,Oregon,97123,West,,,,,Tuesday,,,,
CA-2018-151722,2018-10-05,Standard Class,IL-15100,Ivan Liston,Email,Columbus,Ohio,43229,East,,,,,Friday,,,,
CA-2020-145765,2020-05-28,Standard Class,CM-11815,Candace McMahon,Sales,Phoenix,Arizona,85023,West,,2020-06-03,,,Thursday,,Wednesday,,
CA-2017-157644,2017-12-31,First Class,AH-10030,Aaron Hawkins,Sales,New York City,New York,10035,East,,,,,Sunday,,,,
CA-2017-153808,2017-04-06,Second Class,FH-14275,Frank Hawley,Sales,Los Angeles,California,90004,West,,,,,Thursday,,,,
US-2019-112396,2019-02-09,Standard Class,JR-16210,Justin Ritter,Sales,San Francisco,California,94110,West,,2019-02-19,,,Saturday,,Tuesday,,
US-2018-115343,2018-09-22,First Class,FO-14305,Frank Olsen,Email,Philadelphia,Pennsylvania,19143,East,,,,,Saturday,,,,
CA-2020-135909,2020-10-13,Standard Class,JW-15220,Jane Waco,Sales,Sacramento,California,95823,West,,2020-10-21,,,Tuesday,,Wednesday,,
US-2018-107944,2018-03-23,First Class,AM-10360,Alice McCarthy,Sales,Los Angeles,California,90008,West,,,,,Friday,,,,
CA-2019-135594,2019-06-30,Second Class,AH-10120,Adrian Hane,Facebook,Aurora,Illinois,60505,Central,,2019-07-05,,,Sunday,,Friday,,
US-2019-126431,2019-07-01,First Class,SU-20665,Stephanie Ulpright,Facebook,New York City,New York,10009,East,,2019-07-01,,,Monday,,Monday,,
CA-2020-102610,2020-11-04,Standard Class,CA-12265,Christina Anderson,Email,Chattanooga,Tennessee,37421,South,,2020-11-12,2020-11-09,2020-11-12,Wednesday,,Thursday,Monday,Thursday
CA-2017-132983,2017-04-28,Standard Class,DS-13180,David Smith,Sales,Jamestown,New York,14701,East,,,,,Friday,,,,
CA-2020-143252,2020-12-18,Standard Class,HE-14800,Harold Engle,Sales,Milwaukee,Wisconsin,53209,Central,,2020-12-24,,,Friday,,Thursday,,
CA-2020-130036,2020-08-27,First Class,BP-11185,Ben Peterman,Sales,Philadelphia,Pennsylvania,19120,East,,2020-08-28,,,Thursday,,Friday,,
CA-2020-150910,2020-12-22,Standard Class,JL-15130,Jack Lebron,Email,Jackson,Tennessee,38301,South,,2020-12-30,,,Tuesday,,Wednesday,,
CA-2019-157280,2019-11-05,First Class,LW-17125,Liz Willingham,Email,Virginia Beach,Virginia,23464,South,2019-11-11,2019-11-08,,,Tuesday,Monday,Friday,,
CA-2019-134180,2019-11-03,Standard Class,JP-16135,Julie Prescott,Facebook,Philadelphia,Pennsylvania,19120,East,,2019-11-12,,,Sunday,,Tuesday,,
US-2017-149034,2017-11-19,First Class,RD-19900,Ruben Dartt,Email,Philadelphia,Pennsylvania,19120,East,,,,,Sunday,,,,
US-2020-139577,2020-10-01,Standard Class,TN-21040,Tanja Norvell,Facebook,San Francisco,California,94110,West,,2020-10-07,,,Thursday,,Wednesday,,
CA-2020-159100,2020-10-16,Standard Class,VP-21760,Victoria Pisteka,Sales,Columbia,Tennessee,38401,South,,2020-10-23,,,Friday,,Friday,,
CA-2017-103807,2017-12-02,Standard Class,EM-13825,Elizabeth Moffitt,Sales,Sandy Springs,Georgia,30328,South,,,,,Saturday,,,,
CA-2018-102855,2018-04-05,First Class,JF-15415,Jennifer Ferguson,Email,Spokane,Washington,99207,West,,,,,Thursday,,,,
CA-2018-137071,2018-12-20,First Class,ED-13885,Emily Ducich,Facebook,Houston,Texas,77036,Central,,,,,Thursday,,,,
CA-2017-100706,2017-12-16,Second Class,LE-16810,Laurel Elliston,Email,Springfield,Virginia,22153,South,,,,,Saturday,,,,
CA-2019-102127,2019-06-26,Standard Class,VP-21760,Victoria Pisteka,Sales,New York City,New York,10035,East,,2019-07-03,,,Wednesday,,Wednesday,,
CA-2018-148873,2018-10-01,Standard Class,EM-13960,Eric Murdock,Email,Quincy,Illinois,62301,Central,,,,,Monday,,,,
CA-2019-168830,2019-11-07,Standard Class,ML-17395,Marina Lichtenstein,Sales,San Francisco,California,94122,West,,2019-11-15,,,Thursday,,Friday,,
CA-2020-137463,2020-12-16,Second Class,KM-16225,Kalyca Meade,Sales,Sunnyvale,California,94086,West,,2020-12-23,,,Wednesday,,Wednesday,,
CA-2018-128993,2018-09-12,Second Class,CC-12670,Craig Carreira,Email,Seattle,Washington,98103,West,,,,,Wednesday,,,,
CA-2020-152968,2020-05-26,Standard Class,BM-11785,Bryan Mills,Email,Harrisonburg,Virginia,22801,South,,2020-06-03,,,Tuesday,,Wednesday,,
CA-2019-142524,2019-09-04,Standard Class,MB-18085,Mick Brown,Email,Springfield,Missouri,65807,Central,,2019-09-11,2019-09-09,2019-09-11,Wednesday,,Wednesday,Monday,Wednesday
US-2017-124625,2017-11-03,Standard Class,SP-20650,Stephanie Phelps,Sales,Omaha,Nebraska,68104,Central,,,,,Friday,,,,
CA-2020-152933,2020-10-12,Standard Class,MG-17650,Matthew Grinstein,Facebook,Dallas,Texas,75081,Central,,2020-10-19,,,Monday,,Monday,,
CA-2018-132941,2018-05-25,First Class,MM-18280,Muhammed MacIntyre,Sales,Haltom City,Texas,76117,Central,,,,,Friday,,,,
CA-2017-132010,2017-10-13,First Class,MA-17995,Michelle Arnett,Facebook,Richmond,Virginia,23223,South,,,,,Friday,,,,
CA-2017-106971,2017-09-02,Standard Class,BM-11785,Bryan Mills,Email,Buffalo Grove,Illinois,60089,Central,,,,,Saturday,,,,
CA-2020-123029,2020-09-30,Second Class,BT-11530,Bradley Talbott,Facebook,Los Angeles,California,90049,West,,2020-10-05,,,Wednesday,,Monday,,
US-2019-165505,2019-01-23,Standard Class,CB-12535,Claudia Bergmann,Sales,Burlington,Vermont,,East,,2019-01-30,,,Wednesday,,Wednesday,,
US-2018-106873,2018-09-24,Second Class,KM-16720,Kunst Miller,Email,Avondale,Arizona,85323,West,,,,,Monday,,,,
CA-2017-134215,2017-08-04,Standard Class,ML-17395,Marina Lichtenstein,Sales,Bangor,Maine,4401,East,,,,,Friday,,,,
CA-2018-164007,2018-06-08,Standard Class,MG-17695,Maureen Gnade,Email,Chicago,Illinois,60610,Central,,,,,Friday,,,,
CA-2020-156776,2020-08-07,Standard Class,JL-15505,Jeremy Lonsdale,Email,Westminster,California,92683,West,,2020-08-12,,,Friday,,Wednesday,,
US-2018-130512,2018-08-21,Standard Class,SM-20320,Sean Miller,Facebook,Allentown,Pennsylvania,18103,East,,,,,Tuesday,,,,
CA-2017-146843,2017-11-30,Standard Class,PB-19150,Philip Brown,Email,Avondale,Arizona,85323,West,,,,,Thursday,,,,
CA-2020-140781,2020-08-03,Standard Class,AB-10105,Adrian Barton,Email,Bloomington,Illinois,61701,Central,,2020-08-10,,,Monday,,Monday,,
CA-2020-102309,2020-09-23,Second Class,DO-13645,Doug O'Connell,Email,Pine Bluff,Arkansas,71603,South,,2020-09-28,,,Wednesday,,Monday,,
CA-2019-113236,2019-05-26,Second Class,CP-12085,Cathy Prescott,Sales,Delray Beach,Florida,33445,South,,2019-05-31,,,Sunday,,Friday,,
US-2018-163433,2018-04-18,Second Class,MP-17965,Michael Paige,Sales,Mcallen,Texas,78501,Central,,,,,Wednesday,,,,
CA-2017-128237,2017-03-25,Standard Class,CA-12265,Christina Anderson,Email,San Francisco,California,94110,West,,,,,Saturday,,,,
CA-2020-124940,2020-02-21,Standard Class,DK-13090,Dave Kipp,Email,Carrollton,Texas,75007,Central,,2020-02-28,,,Friday,,Friday,,
CA-2018-126347,2018-12-14,Second Class,AJ-10945,Ashley Jarboe,Email,Los Angeles,California,90045,West,,,,,Friday,,,,
CA-2020-108756,2020-12-25,Standard Class,PO-18865,Patrick O'Donnell,Email,East Orange,New Jersey,7017,East,,2020-12-30,,,Friday,,Wednesday,,
CA-2020-162789,2020-09-22,Second Class,LC-17140,Logan Currie,Email,New York City,New York,10035,East,,2020-09-25,,,Tuesday,,Friday,,
CA-2017-145254,2017-07-23,Standard Class,NC-18535,Nick Crebassa,Sales,San Francisco,California,94122,West,,,,,Sunday,,,,
CA-2018-119627,2018-08-17,Standard Class,SC-20725,Steven Cartwright,Email,Peoria,Arizona,85345,West,,,,,Friday,,,,
CA-2020-151855,2020-05-27,Standard Class,BW-11110,Bart Watters,Sales,Greensboro,North Carolina,27405,South,,2020-06-05,,,Wednesday,,Friday,,
CA-2018-158351,2018-06-20,Second Class,BC-11125,Becky Castell,Facebook,Philadelphia,Pennsylvania,19134,East,,,,,Wednesday,,,,
US-2019-123610,2019-05-12,Standard Class,VM-21835,Vivian Mathis,Email,Mission Viejo,California,92691,West,,2019-05-20,,,Sunday,,Monday,,
CA-2019-125220,2019-10-14,Standard Class,BE-11410,Bobby Elias,Email,Appleton,Wisconsin,54915,Central,,2019-10-23,,,Monday,,Wednesday,,
CA-2017-166590,2017-10-29,Standard Class,NC-18625,Noah Childs,Sales,Columbus,Indiana,47201,Central,,,,,Sunday,,,,
CA-2018-163923,2018-05-30,Standard Class,BD-11560,Brendan Dodson,Facebook,Springfield,Virginia,22153,South,,,,,Wednesday,,,,
CA-2019-129280,2019-05-03,First Class,SM-20905,Susan MacKendrick,Email,Newark,Ohio,43055,East,2019-05-13,2019-05-06,,,Friday,Monday,Monday,,
US-2020-122672,2020-11-04,Standard Class,HG-14965,Henry Goldwyn,Sales,Lancaster,Ohio,43130,East,,2020-11-12,2020-11-09,2020-11-12,Wednesday,,Thursday,Monday,Thursday
CA-2017-128524,2017-11-11,First Class,MZ-17515,Mary Zewe,Sales,Seattle,Washington,98115,West,,,,,Saturday,,,,
CA-2020-160633,2020-11-16,Standard Class,BS-11380,Bill Stewart,Sales,Bowling Green,Ohio,43402,East,,2020-11-25,,,Monday,,Wednesday,,
CA-2017-115133,2017-09-26,Standard Class,DA-13450,Dianna Arnett,Facebook,Lancaster,Ohio,43130,East,,,,,Tuesday,,,,
CA-2017-151330,2017-10-14,First Class,TC-21295,Toby Carlisle,Email,Everett,Massachusetts,2149,East,,,,,Saturday,,,,
US-2020-107979,2020-06-08,Standard Class,FO-14305,Frank Olsen,Email,Glendale,Arizona,85301,West,,2020-06-17,,,Monday,,Wednesday,,
CA-2020-161893,2020-01-23,Standard Class,HP-14815,Harold Pawlan,Facebook,Tucson,Arizona,85705,West,2020-02-03,2020-01-29,,,Thursday,Monday,Wednesday,,
CA-2019-160717,2019-06-06,Standard Class,ME-17320,Maria Etezadi,Facebook,Santa Barbara,California,93101,West,,2019-06-12,,,Thursday,,Wednesday,,
CA-2020-118668,2020-01-02,Second Class,FW-14395,Fred Wasserman,Sales,Los Angeles,California,90032,West,,2020-01-08,,,Thursday,,Wednesday,,
CA-2017-114251,2017-11-05,Standard Class,MD-17350,Maribeth Dona,Email,Philadelphia,Pennsylvania,19143,East,,,,,Sunday,,,,
CA-2019-108210,2019-05-30,First Class,AT-10735,Annie Thurman,Email,Houston,Texas,77041,Central,2019-06-03,2019-05-31,,,Thursday,Monday,Friday,,
CA-2019-105781,2019-02-16,Standard Class,JF-15565,Jill Fjeld,Email,New York City,New York,10024,East,,2019-02-25,,,Saturday,,Monday,,
CA-2020-142293,2020-09-17,First Class,SC-20380,Shahid Collister,Email,Boise,Idaho,83704,West,,2020-09-21,,,Thursday,,Monday,,
CA-2019-158358,2019-03-04,Standard Class,EM-13810,Eleni McCrary,Sales,Dover,New Hampshire,3820,East,,2019-03-11,,,Monday,,Monday,,
CA-2017-121762,2017-02-14,Standard Class,ML-17395,Marina Lichtenstein,Sales,Seattle,Washington,98103,West,,,,,Tuesday,,,,
CA-2017-169019,2017-07-26,Standard Class,LF-17185,Luke Foster,Email,San Antonio,Texas,78207,Central,,,,,Wednesday,,,,
CA-2020-144491,2020-03-27,Standard Class,CJ-12010,Caroline Jumper,Email,Houston,Texas,77070,Central,,2020-04-03,,,Friday,,Friday,,
CA-2018-128608,2018-01-12,Standard Class,CS-12490,Cindy Schnelling,Sales,Toledo,Ohio,43615,East,,,,,Friday,,,,
CA-2017-113257,2017-12-16,Second Class,SC-20305,Sean Christensen,Email,Beaumont,Texas,77705,Central,,,,,Saturday,,,,
CA-2020-130302,2020-09-14,Standard Class,CY-12745,Craig Yedwab,Sales,Springfield,Ohio,45503,East,,2020-09-23,,,Monday,,Wednesday,,
CA-2020-113278,2020-01-14,Standard Class,HR-14770,Hallie Redmond,Facebook,Richmond,Indiana,47374,Central,2020-01-27,2020-01-22,,,Tuesday,Monday,Wednesday,,
CA-2017-153927,2017-08-12,First Class,LL-16840,Lauren Leatherbury,Email,Woodstock,Georgia,30188,South,,,,,Saturday,,,,
CA-2017-112291,2017-04-03,Standard Class,KE-16420,Katrina Edelman,Sales,Los Angeles,California,90008,West,,,,,Monday,,,,
