Index,Order ID,Order Date_x,Ship Mode_x,Customer ID,Customer Name_x,Origin Channel,Country/Region,City,State,Postal Code,Region,Category,Sub-Category,Product ID,Sales,Quantity,Discount,Profit,Order_YearMonth,Order_YearMonth_str,Arrival Scan Date,Customer Name_y,Row ID,Order Date_y,On Truck Scan Date,Ship Mode_y,Ready to Ship Date,Pickup Date
6832,US-2020-123204,2020-07-21,Standard Class,CS-11860,Cari Schnelling,Email,United States,New York City,New York,10024.0,East,Power Muesli,Mega Protein,OFF-AP-10002287,17.48,4,0.0,4.5448,2020-07,07.2020,,,6832.0,2020-07-21,2020-07-29,Standard Processing,,
6839,CA-2020-107517,2020-02-05,Standard Class,FC-14335,Fred Chung,Sales,United States,Torrance,California,90503.0,West,Power Muesli,Mega Protein,OFF-AP-10000275,1640.6999999999998,5,0.0,459.39599999999996,2020-02,02.2020,,,6839.0,2020-02-05,2020-02-12,Standard Processing,,
6921,CA-2020-121706,2020-02-26,Standard Class,BM-11140,Becky Martin,Email,United States,Santa Barbara,California,93101.0,West,Power Muesli,Mega Protein,OFF-AP-10003287,356.78999999999996,7,0.0,99.90119999999999,2020-02,02.2020,,,6921.0,2020-02-26,2020-03-04,Standard Processing,,
6985,CA-2019-116526,2019-09-01,Standard Class,JA-15970,Joseph Airdo,Email,United States,Detroit,Michigan,48227.0,Central,Power Muesli,Mega Protein,OFF-AP-10002457,376.74,4,0.1,71.16199999999998,2019-09,09.2019,2019-09-12,Joseph Airdo,6983.0,2019-09-01,2019-09-09,Standard Processing,,
6989,CA-2020-158561,2020-11-11,Second Class,BB-11545,Brenda Bowman,Sales,United States,Fort Lauderdale,Florida,33311.0,South,Power Muesli,Mega Protein,OFF-AP-10002651,1158.12,5,0.2,130.28849999999983,2020-11,11.2020,,,6989.0,2020-11-11,2020-11-18,Standard Processing,,
6990,CA-2020-165099,2020-12-11,First Class,DK-13375,Dennis Kane,Email,United States,Abilene,Texas,79605.0,Central,Power Muesli,Mega Protein,OFF-AP-10001634,1.3919999999999997,2,0.8,-3.758400000000001,2020-12,12.2020,,,6990.0,2020-12-11,2020-12-14,Express,,
6991,CA-2018-109386,2018-11-08,Second Class,RH-19600,Rob Haberlin,Email,United States,Hampton,Virginia,23666.0,South,Power Muesli,Mega Protein,OFF-AP-10003266,44.43,3,0.0,18.660600000000002,2018-11,11.2018,,,,,,,,
6996,CA-2018-166800,2018-11-19,Standard Class,AG-10300,Aleksandra Gannaway,Sales,United States,Las Vegas,Nevada,89115.0,West,Power Muesli,Mega Protein,OFF-AP-10004868,31.08,4,0.0,8.3916,2018-11,11.2018,,,,,,,,
7065,CA-2020-169474,2020-02-04,Standard Class,JF-15355,Jay Fein,Email,United States,Rochester,New York,14609.0,East,Power Muesli,Mega Protein,OFF-AP-10003971,32.67,3,0.0,8.494200000000001,2020-02,02.2020,,,7065.0,2020-02-04,2020-02-12,Standard Processing,,
7092,CA-2018-119480,2018-01-09,Standard Class,CC-12685,Craig Carroll,Email,United States,Henderson,Kentucky,42420.0,South,Power Muesli,Mega Protein,OFF-AP-10001205,163.44,3,0.0,45.76320000000001,2018-01,01.2018,,,,,,,,
7149,CA-2019-139941,2019-06-12,Standard Class,CB-12415,Christy Brittain,Email,United States,Long Beach,New York,11561.0,East,Power Muesli,Mega Protein,OFF-AP-10004036,52.56,3,0.0,18.396,2019-06,06.2019,,,7148.0,2019-06-12,2019-06-19,Standard Processing,,
7154,CA-2018-106208,2018-12-10,Standard Class,JW-16075,Julia West,Email,United States,Chicago,Illinois,60610.0,Central,Power Muesli,Mega Protein,OFF-AP-10004980,53.087999999999994,7,0.8,-108.8304,2018-12,12.2018,,,,,,,,
7225,CA-2019-109953,2019-07-14,Standard Class,RB-19360,Raymond Buch,Email,United States,San Francisco,California,94122.0,West,Power Muesli,Mega Protein,OFF-AP-10002998,151.62,7,0.0,50.03459999999999,2019-07,07.2019,,,7224.0,2019-07-14,2019-07-22,Standard Processing,,
7232,CA-2020-153843,2020-03-13,First Class,SC-20380,Shahid Collister,Email,United States,Fairfield,Connecticut,6824.0,East,Power Muesli,Mega Protein,OFF-AP-10001564,465.16,2,0.0,120.9416,2020-03,03.2020,,,7231.0,2020-03-13,2020-03-16,Express,,
7254,CA-2019-152730,2019-05-30,Standard Class,EM-14140,Eugene Moren,Facebook,United States,Superior,Wisconsin,54880.0,Central,Power Muesli,Mega Protein,OFF-AP-10002684,364.74,3,0.0,109.42199999999997,2019-05,05.2019,,,7254.0,2019-05-30,2019-06-05,Standard Processing,,
7272,CA-2019-123337,2019-09-16,Standard Class,KD-16495,Keith Dawkins,Sales,United States,San Jose,California,95123.0,West,Power Muesli,Mega Protein,OFF-AP-10002287,17.48,4,0.0,4.5448,2019-09,09.2019,2019-09-27,Keith Dawkins,7271.0,2019-09-16,2019-09-25,Standard Processing,,
7326,US-2020-128447,2020-11-10,Standard Class,MC-17845,Michael Chen,Email,United States,Pasco,Washington,99301.0,West,Power Muesli,Mega Protein,OFF-AP-10004540,400.79999999999995,5,0.0,112.224,2020-11,11.2020,,,7326.0,2020-11-10,2020-11-18,Standard Processing,,
7349,CA-2017-130421,2017-03-03,Standard Class,SC-20020,Sam Craven,Email,United States,Houston,Texas,77095.0,Central,Power Muesli,Mega Protein,OFF-AP-10002534,176.77199999999996,3,0.8,-459.60720000000003,2017-03,03.2017,,,,,,,,
7398,CA-2017-141649,2017-09-30,First Class,DM-12955,Dario Medina,Sales,United States,Fairfield,Ohio,45014.0,East,Power Muesli,Mega Protein,OFF-AP-10003217,795.4080000000001,6,0.2,59.65559999999999,2017-09,09.2017,,,,,,,,
7424,CA-2020-135069,2020-04-10,Standard Class,BS-11755,Bruce Stewart,Email,United States,Philadelphia,Pennsylvania,19143.0,East,Power Muesli,Mega Protein,OFF-AP-10000026,195.104,4,0.2,21.94919999999997,2020-04,04.2020,,,7424.0,2020-04-10,2020-04-15,Standard Processing,,
7432,US-2017-164763,2017-03-17,Standard Class,MH-17440,Mark Haberlin,Sales,United States,Jackson,Mississippi,39212.0,South,Power Muesli,Mega Protein,OFF-AP-10003971,32.67,3,0.0,8.494200000000001,2017-03,03.2017,,,,,,,,
7467,CA-2019-138282,2019-05-19,Standard Class,AH-10690,Anna Häberlin,Sales,United States,Los Angeles,California,90008.0,West,Power Muesli,Mega Protein,OFF-AP-10001366,87.84,8,0.0,23.716800000000006,2019-05,05.2019,2019-05-31,Anna Häberlin,7467.0,2019-05-19,2019-05-28,Standard Processing,,
7495,US-2020-160836,2020-09-11,Standard Class,CC-12475,Cindy Chapman,Email,United States,Houston,Texas,77070.0,Central,Power Muesli,Mega Protein,OFF-AP-10001626,1.5559999999999996,2,0.8,-4.2012,2020-09,09.2020,,,7493.0,2020-09-11,2020-09-18,Standard Processing,,
7559,US-2017-137155,2017-11-01,Standard Class,DL-12925,Daniel Lacy,Email,United States,Long Beach,New York,11561.0,East,Power Muesli,Mega Protein,OFF-AP-10002518,533.9399999999999,3,0.0,154.84259999999995,2017-11,11.2017,,,,,,,,
7580,CA-2018-123113,2018-11-23,Second Class,AT-10735,Annie Thurman,Email,United States,Morristown,New Jersey,7960.0,East,Power Muesli,Mega Protein,OFF-AP-10000275,2625.12,8,0.0,735.0336,2018-11,11.2018,,,,,,,,
7624,CA-2017-124464,2017-07-14,Standard Class,SS-20515,Shirley Schmidt,Facebook,United States,Newark,Delaware,19711.0,East,Power Muesli,Mega Protein,OFF-AP-10000576,39.48,1,0.0,11.054400000000001,2017-07,07.2017,,,,,,,,
7625,CA-2018-136805,2018-05-23,Second Class,NM-18445,Nathan Mautz,Facebook,United States,Detroit,Michigan,48234.0,Central,Power Muesli,Mega Protein,OFF-AP-10001394,850.5,5,0.1,245.69999999999993,2018-05,05.2018,,,,,,,,
7657,US-2017-120740,2017-04-15,First Class,PS-18970,Paul Stevenson,Facebook,United States,Los Angeles,California,90049.0,West,Power Muesli,Mega Protein,OFF-AP-10000240,106.96,2,0.0,31.018399999999986,2017-04,04.2017,,,,,,,,
7676,CA-2020-133487,2020-05-06,Second Class,TS-21655,Trudy Schmidt,Email,United States,Rancho Cucamonga,California,91730.0,West,Power Muesli,Mega Protein,OFF-AP-10001271,152.94,3,0.0,41.293800000000005,2020-05,05.2020,,,7676.0,2020-05-06,2020-05-13,Standard Processing,,
7683,CA-2018-120782,2018-04-28,First Class,SD-20485,Shirley Daniels,Facebook,United States,Midland,Michigan,48640.0,Central,Power Muesli,Mega Protein,OFF-AP-10003779,186.732,1,0.1,41.49599999999997,2018-04,04.2018,,,,,,,,
7690,US-2020-128951,2020-07-15,First Class,RS-19420,Ricardo Sperren,Sales,United States,Suffolk,Virginia,23434.0,South,Power Muesli,Mega Protein,OFF-AP-10002191,179.94,3,0.0,50.38320000000001,2020-07,07.2020,,,7690.0,2020-07-15,2020-07-17,Express,,
7715,CA-2017-150203,2017-12-05,First Class,JB-15925,Joni Blumstein,Email,United States,Los Angeles,California,90032.0,West,Power Muesli,Mega Protein,OFF-AP-10001469,250.26,6,0.0,72.57539999999997,2017-12,12.2017,,,,,,,,
7723,US-2020-138086,2020-04-16,Standard Class,JO-15550,Jesus Ocampo,Facebook,United States,San Francisco,California,94109.0,West,Power Muesli,Mega Protein,OFF-AP-10000027,40.74,3,0.0,12.222,2020-04,04.2020,2020-04-27,Jesus Ocampo,7723.0,2020-04-16,2020-04-22,Standard Processing,,
7725,CA-2019-113978,2019-09-25,Standard Class,TS-21505,Tony Sayre,Email,United States,Cleveland,Ohio,44105.0,East,Power Muesli,Mega Protein,OFF-AP-10003849,286.25600000000003,1,0.2,17.890999999999977,2019-09,09.2019,2019-10-07,Tony Sayre,7725.0,2019-09-25,2019-10-02,Standard Processing,,
7771,CA-2019-155978,2019-08-01,First Class,TS-21205,Thomas Seio,Sales,United States,Riverside,California,92503.0,West,Power Muesli,Mega Protein,OFF-AP-10002892,45.96,2,0.0,13.787999999999997,2019-08,08.2019,,,7770.0,2019-08-01,2019-08-02,Express,,
7780,CA-2019-139381,2019-04-18,Standard Class,RF-19840,Roy Französisch,Email,United States,Chesapeake,Virginia,23320.0,South,Power Muesli,Mega Protein,OFF-AP-10001271,203.92,4,0.0,55.058400000000006,2019-04,04.2019,,,7780.0,2019-04-18,2019-04-24,Standard Processing,,
7842,CA-2019-116603,2019-07-17,Standard Class,AT-10735,Annie Thurman,Email,United States,New York City,New York,10024.0,East,Power Muesli,Mega Protein,OFF-AP-10002892,45.96,2,0.0,13.787999999999997,2019-07,07.2019,,,7842.0,2019-07-17,2019-07-24,Standard Processing,,
7853,CA-2017-169649,2017-12-09,Standard Class,TS-21205,Thomas Seio,Sales,United States,Chicago,Illinois,60653.0,Central,Power Muesli,Mega Protein,OFF-AP-10003287,20.387999999999995,2,0.8,-53.00880000000001,2017-12,12.2017,,,,,,,,
7859,CA-2017-103429,2017-05-30,First Class,LW-16825,Laurel Workman,Sales,United States,New York City,New York,10024.0,East,Power Muesli,Mega Protein,OFF-AP-10001005,235.95000000000002,3,0.0,77.86349999999999,2017-05,05.2017,,,,,,,,
7877,CA-2020-168403,2020-09-09,Standard Class,DK-12835,Damala Kotsonis,Sales,United States,Portland,Oregon,97206.0,West,Power Muesli,Mega Protein,OFF-AP-10003278,11.176000000000002,1,0.2,0.8382000000000005,2020-09,09.2020,,,7876.0,2020-09-09,2020-09-16,Standard Processing,,
7908,CA-2019-112585,2019-07-30,First Class,RW-19630,Rob Williams,Sales,United States,San Francisco,California,94122.0,West,Power Muesli,Mega Protein,OFF-AP-10003849,715.64,2,0.0,178.90999999999997,2019-07,07.2019,,,7908.0,2019-07-30,2019-08-02,Express,,
7938,CA-2020-166093,2020-08-17,Standard Class,RW-19540,Rick Wilson,Sales,United States,Brentwood,California,94513.0,West,Power Muesli,Mega Protein,OFF-AP-10001058,2518.29,9,0.0,654.7553999999999,2020-08,08.2020,,,7934.0,2020-08-17,2020-08-26,Standard Processing,,
7964,CA-2020-104864,2020-11-18,Second Class,JS-15685,Jim Sink,Sales,United States,Miramar,Florida,33023.0,South,Power Muesli,Mega Protein,OFF-AP-10002684,389.05600000000004,4,0.2,48.63199999999995,2020-11,11.2020,,,7962.0,2020-11-18,2020-11-25,Standard Processing,2020-11-23,2020-11-25
7982,CA-2017-113383,2017-09-10,First Class,SF-20065,Sandra Flanagan,Email,United States,Clifton,New Jersey,7011.0,East,Power Muesli,Mega Protein,OFF-AP-10004532,81.92,4,0.0,22.1184,2017-09,09.2017,,,,,,,,
8000,US-2017-148194,2017-05-04,First Class,BS-11365,Bill Shonely,Sales,United States,Seattle,Washington,98105.0,West,Power Muesli,Mega Protein,OFF-AP-10000696,57.68,4,0.0,19.034399999999998,2017-05,05.2017,,,,,,,,
8020,CA-2020-167227,2020-11-02,First Class,NP-18670,Nora Paige,Email,United States,Saint Louis,Missouri,63116.0,Central,Power Muesli,Mega Protein,OFF-AP-10001962,83.9,10,0.0,20.975,2020-11,11.2020,,,8020.0,2020-11-02,2020-11-06,Express,2020-11-05,2020-11-06
8022,CA-2017-129189,2017-07-21,Standard Class,HM-14860,Harry Marie,Sales,United States,Dallas,Texas,75217.0,Central,Power Muesli,Mega Protein,OFF-AP-10000124,4.991999999999999,3,0.8,-12.979200000000002,2017-07,07.2017,,,,,,,,
8038,CA-2020-169012,2020-07-10,Standard Class,BF-11275,Beth Fritzler,Sales,United States,Columbus,Georgia,31907.0,South,Power Muesli,Mega Protein,OFF-AP-10003278,41.910000000000004,3,0.0,10.896600000000003,2020-07,07.2020,,,8038.0,2020-07-10,2020-07-15,Standard Processing,,
8046,CA-2019-145611,2019-09-20,Standard Class,HA-14905,Helen Abelman,Email,United States,New York City,New York,10035.0,East,Power Muesli,Mega Protein,OFF-AP-10001005,393.25,5,0.0,129.77249999999998,2019-09,09.2019,2019-09-30,Helen Abelman,8046.0,2019-09-20,2019-09-25,Standard Processing,2019-09-24,2019-09-25
8049,CA-2019-168543,2019-07-03,Standard Class,DK-13225,Dean Katz,Sales,United States,New York City,New York,10035.0,East,Power Muesli,Mega Protein,OFF-AP-10000938,706.86,7,0.0,197.92079999999999,2019-07,07.2019,,,8049.0,2019-07-03,2019-07-10,Standard Processing,,
8052,CA-2017-144974,2017-09-26,Standard Class,CM-12715,Craig Molinari,Sales,United States,Philadelphia,Pennsylvania,19140.0,East,Power Muesli,Mega Protein,OFF-AP-10001492,41.376,6,0.2,3.103200000000001,2017-09,09.2017,,,,,,,,
8076,CA-2020-151750,2020-01-01,Standard Class,JM-15250,Janet Martin,Email,United States,Huntsville,Texas,77340.0,Central,Power Muesli,Mega Protein,OFF-AP-10004708,15.223999999999997,2,0.8,-38.82120000000001,2020-01,01.2020,,,8070.0,2020-01-01,2020-01-08,Standard Processing,,
8083,CA-2018-150714,2018-10-26,Standard Class,KH-16690,Kristen Hastings,Sales,United States,Springfield,Oregon,97477.0,West,Power Muesli,Mega Protein,OFF-AP-10003287,203.88000000000002,5,0.2,20.387999999999998,2018-10,10.2018,,,,,,,,
8087,CA-2020-120894,2020-04-28,Standard Class,JL-15130,Jack Lebron,Email,United States,Wilmington,North Carolina,28403.0,South,Power Muesli,Mega Protein,OFF-AP-10000252,28.08,3,0.2,5.265000000000001,2020-04,04.2020,,,8087.0,2020-04-28,2020-05-06,Standard Processing,,
8090,US-2018-117492,2018-08-07,First Class,NS-18640,Noel Staavos,Sales,United States,Baltimore,Maryland,21215.0,East,Power Muesli,Mega Protein,OFF-AP-10001492,77.58,9,0.0,20.1708,2018-08,08.2018,,,,,,,,
8113,CA-2019-130393,2019-12-01,Second Class,JM-15865,John Murray,Email,United States,San Angelo,Texas,76903.0,Central,Power Muesli,Mega Protein,OFF-AP-10004859,11.647999999999998,4,0.8,-30.867200000000004,2019-12,12.2019,2019-12-09,John Murray,8112.0,2019-12-01,2019-12-06,Standard Processing,,
8146,US-2017-112949,2017-06-20,Standard Class,Co-12640,Corey-Lock,Email,United States,Lawton,Oklahoma,73505.0,Central,Power Muesli,Mega Protein,OFF-AP-10001005,471.90000000000003,6,0.0,155.72699999999998,2017-06,06.2017,,,,,,,,
8162,CA-2018-120915,2018-09-28,Second Class,JJ-15445,Jennifer Jackson,Email,United States,New York City,New York,10035.0,East,Power Muesli,Mega Protein,OFF-AP-10002578,293.52,6,0.0,76.3152,2018-09,09.2018,,,,,,,,
8194,CA-2018-141327,2018-11-30,First Class,LR-16915,Lena Radford,Email,United States,Durham,North Carolina,27707.0,South,Power Muesli,Mega Protein,OFF-AP-10001293,98.352,3,0.2,9.835199999999993,2018-11,11.2018,,,,,,,,
8211,CA-2020-128769,2020-09-07,Standard Class,DM-12955,Dario Medina,Sales,United States,Nashville,Tennessee,37211.0,South,Power Muesli,Mega Protein,OFF-AP-10001271,81.568,2,0.2,7.1372000000000035,2020-09,09.2020,,,8211.0,2020-09-07,2020-09-16,Standard Processing,,
8247,CA-2018-129217,2018-05-10,First Class,DP-13390,Dennis Pardue,Facebook,United States,Aurora,Illinois,60505.0,Central,Power Muesli,Mega Protein,OFF-AP-10002439,70.96999999999998,5,0.8,-191.619,2018-05,05.2018,,,,,,,,
8252,CA-2018-140221,2018-03-05,Second Class,MS-17365,Maribeth Schnelling,Email,United States,Chicago,Illinois,60653.0,Central,Power Muesli,Mega Protein,OFF-AP-10000828,180.97999999999996,5,0.8,-470.548,2018-03,03.2018,,,,,,,,
8265,CA-2017-131800,2017-12-30,Standard Class,AJ-10960,Astrea Jones,Email,United States,New York City,New York,10035.0,East,Power Muesli,Mega Protein,OFF-AP-10004136,122.94,3,0.0,30.734999999999992,2017-12,12.2017,,,,,,,,
8323,CA-2019-130778,2019-11-19,Standard Class,ND-18370,Natalie DeCherney,Email,United States,Long Beach,New York,11561.0,East,Power Muesli,Mega Protein,OFF-AP-10000595,8.74,2,0.0,2.2724,2019-11,11.2019,,,8323.0,2019-11-19,2019-11-27,Standard Processing,,
8342,CA-2020-141481,2020-06-11,First Class,ZD-21925,Zuschuss Donatelli,Email,United States,Los Angeles,California,90036.0,West,Power Muesli,Mega Protein,OFF-AP-10004532,61.44,3,0.0,16.5888,2020-06,06.2020,,,8342.0,2020-06-11,2020-06-15,Express,,
8362,CA-2020-147207,2020-01-02,Second Class,TS-21655,Trudy Schmidt,Email,United States,El Paso,Texas,79907.0,Central,Power Muesli,Mega Protein,OFF-AP-10000027,5.431999999999999,2,0.8,-13.580000000000002,2020-01,01.2020,,,8361.0,2020-01-02,2020-01-08,Standard Processing,,
8375,CA-2018-158701,2018-01-05,Standard Class,JL-15175,James Lanier,Facebook,United States,San Francisco,California,94110.0,West,Power Muesli,Mega Protein,OFF-AP-10004859,87.36,6,0.0,23.587200000000003,2018-01,01.2018,,,,,,,,
8377,CA-2020-156272,2020-03-21,Standard Class,PW-19030,Pauline Webber,Sales,United States,Pompano Beach,Florida,33068.0,South,Power Muesli,Mega Protein,OFF-AP-10001242,64.384,1,0.2,8.047999999999998,2020-03,03.2020,,,8377.0,2020-03-21,2020-03-25,Standard Processing,,
8389,CA-2017-139423,2017-11-01,Standard Class,DG-13300,Deirdre Greer,Sales,United States,Orange,New Jersey,7050.0,East,Power Muesli,Mega Protein,OFF-AP-10004708,76.12,2,0.0,22.074799999999996,2017-11,11.2017,,,,,,,,
8395,CA-2019-142594,2019-12-01,Second Class,EJ-14155,Eva Jacobs,Email,United States,Franklin,Massachusetts,2038.0,East,Power Muesli,Mega Protein,OFF-AP-10002945,901.9499999999999,3,0.0,297.64349999999996,2019-12,12.2019,2019-12-13,Eva Jacobs,8393.0,2019-12-01,2019-12-11,Standard Processing,,
8451,CA-2020-125451,2020-10-23,First Class,AH-10075,Adam Hart,Sales,United States,Cranston,Rhode Island,2920.0,East,Power Muesli,Mega Protein,OFF-AP-10002906,2.22,1,0.0,0.6659999999999999,2020-10,10.2020,,,8446.0,2020-10-23,2020-10-26,Express,,
8467,CA-2018-101000,2018-04-09,Standard Class,IG-15085,Ivan Gibson,Email,United States,Norwich,Connecticut,6360.0,East,Power Muesli,Mega Protein,OFF-AP-10000179,370.14,3,0.0,144.3546,2018-04,04.2018,,,,,,,,
8576,CA-2020-101273,2020-08-27,Second Class,ST-20530,Shui Tom,Email,United States,Port Saint Lucie,Florida,34952.0,South,Power Muesli,Mega Protein,OFF-AP-10000804,14.336000000000002,4,0.2,0.8959999999999999,2020-08,08.2020,,,8576.0,2020-08-27,2020-09-02,Standard Processing,,
8601,CA-2017-141110,2017-11-26,Standard Class,LS-17200,Luke Schmidt,Sales,United States,Fresno,California,93727.0,West,Power Muesli,Mega Protein,OFF-AP-10000692,40.54,2,0.0,11.351200000000002,2017-11,11.2017,,,,,,,,
8609,CA-2017-151946,2017-06-04,Standard Class,BT-11440,Bobby Trafton,Email,United States,New York City,New York,10035.0,East,Power Muesli,Mega Protein,OFF-AP-10001626,15.56,4,0.0,4.0456,2017-06,06.2017,,,,,,,,
8622,CA-2020-104318,2020-05-13,Standard Class,FH-14275,Frank Hawley,Sales,United States,Franklin,Tennessee,37064.0,South,Power Muesli,Mega Protein,OFF-AP-10000358,20.768,2,0.2,2.3363999999999976,2020-05,05.2020,,,8622.0,2020-05-13,2020-05-20,Standard Processing,,
8634,CA-2019-107783,2019-07-28,First Class,OT-18730,Olvera Toch,Email,United States,Bethlehem,Pennsylvania,18018.0,East,Power Muesli,Mega Protein,OFF-AP-10004052,9.48,3,0.2,0.7110000000000003,2019-07,07.2019,,,8632.0,2019-07-28,2019-07-31,Express,,
8701,CA-2020-119284,2020-06-15,Standard Class,TS-21205,Thomas Seio,Sales,United States,Nashville,Tennessee,37211.0,South,Power Muesli,Mega Protein,OFF-AP-10004249,76.608,8,0.2,6.703199999999995,2020-06,06.2020,,,8697.0,2020-06-15,2020-06-24,Standard Processing,,
8704,CA-2018-133494,2018-03-01,Standard Class,RP-19390,Resi Pölking,Email,United States,Philadelphia,Pennsylvania,19120.0,East,Power Muesli,Mega Protein,OFF-AP-10002906,3.5520000000000005,2,0.2,0.44399999999999973,2018-03,03.2018,,,,,,,,
8717,CA-2019-120824,2019-06-12,Second Class,AW-10930,Arthur Wiediger,Facebook,United States,Houston,Texas,77070.0,Central,Power Muesli,Mega Protein,OFF-AP-10001242,64.38399999999999,4,0.8,-160.96,2019-06,06.2019,,,8717.0,2019-06-12,2019-06-19,Standard Processing,,
8757,CA-2019-114307,2019-07-22,Standard Class,MF-17665,Maureen Fritzler,Sales,United States,Columbia,Maryland,21044.0,East,Power Muesli,Mega Protein,OFF-AP-10002350,37.68,2,0.0,10.5504,2019-07,07.2019,,,8757.0,2019-07-22,2019-07-29,Standard Processing,,
8767,CA-2018-107083,2018-11-21,Standard Class,BB-11545,Brenda Bowman,Sales,United States,Fort Worth,Texas,76106.0,Central,Power Muesli,Mega Protein,OFF-AP-10004136,24.587999999999994,3,0.8,-67.61700000000002,2018-11,11.2018,,,,,,,,
